VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-03-10 09:20:36,2016-03-10 10:05:18,1,4.99,-73.98290252685547,40.761821746826165,1,N,-74.01670074462889,40.704788208007805,1,29.5,0.0,0.5,6.06,0.0,0.3,36.36
2,2016-03-10 09:20:39,2016-03-10 10:04:14,1,5.0,-73.97840881347656,40.7618408203125,1,N,-73.9894790649414,40.71971130371094,1,29.0,0.0,0.5,7.45,0.0,0.3,37.25
2,2016-03-10 09:20:40,2016-03-10 09:28:14,2,0.99,-73.98129272460938,40.76897048950195,1,N,-73.96696472167967,40.76673126220703,1,7.0,0.0,0.5,1.2,0.0,0.3,9.0
2,2016-03-10 09:21:20,2016-03-10 09:38:40,1,1.85,-73.98653411865233,40.75977325439453,1,N,-73.993408203125,40.76947784423828,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,2016-03-10 09:21:38,2016-03-10 09:31:55,1,1.18,-73.95230865478516,40.766109466552734,1,N,-73.96810913085938,40.764678955078125,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2016-03-10 09:22:24,2016-03-10 09:32:31,1,1.56,-73.98403930664062,40.74309921264648,1,N,-73.97274017333984,40.76232147216797,1,9.0,0.0,0.5,2.0,0.0,0.3,11.8
2,2016-03-10 09:22:27,2016-03-10 09:25:09,5,0.47,-73.99211883544923,40.7442626953125,1,N,-73.98606872558594,40.74210739135742,1,4.0,0.0,0.5,0.96,0.0,0.3,5.76
2,2016-03-10 09:22:46,2016-03-10 09:33:40,2,2.16,-73.98921203613281,40.74650955200195,1,N,-74.0054931640625,40.72306823730469,1,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2016-03-10 09:23:21,2016-03-10 09:31:54,1,1.03,-73.98474884033203,40.760841369628906,1,N,-73.99619293212889,40.753448486328125,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-03-10 09:24:06,2016-03-10 09:33:10,1,1.34,-73.91344451904298,40.77409362792969,1,N,-73.93019104003906,40.76354598999024,1,8.0,0.0,0.5,2.64,0.0,0.3,11.44
2,2016-03-10 09:24:08,2016-03-10 09:34:24,5,0.83,-73.97550201416014,40.760906219482415,1,N,-73.98528289794923,40.756126403808594,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-03-10 09:24:28,2016-03-10 09:56:05,1,3.31,-73.96405029296875,40.77356719970703,1,N,-73.99310302734375,40.73644256591797,1,20.0,0.0,0.5,2.5,0.0,0.3,23.3
2,2016-03-10 09:25:06,2016-03-10 09:44:50,1,2.23,-73.99469757080078,40.750431060791016,1,N,-73.99755859375,40.730010986328125,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
2,2016-03-10 09:25:12,2016-03-10 09:38:12,6,1.99,-73.94933319091797,40.77284622192384,1,N,-73.9670639038086,40.75689697265625,1,11.0,0.0,0.5,2.0,0.0,0.3,13.8
2,2016-03-10 09:25:24,2016-03-10 09:39:59,1,1.84,-73.96082305908203,40.75735855102539,1,N,-73.98544311523438,40.75572967529297,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
2,2016-03-10 09:25:52,2016-03-10 10:11:07,1,10.68,-73.86354064941406,40.769561767578125,1,N,-73.99887084960938,40.73406982421875,2,36.5,0.0,0.5,0.0,5.54,0.3,42.84
2,2016-03-10 09:26:00,2016-03-10 09:38:52,1,1.69,-74.00556945800781,40.745620727539055,1,N,-73.99137878417967,40.73019790649414,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2016-03-10 09:26:18,2016-03-10 09:29:53,2,0.57,-74.00685882568358,40.73693084716797,1,N,-74.00965118408203,40.73046875,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
2,2016-03-10 09:26:20,2016-03-10 10:15:17,2,16.79,-73.78983306884764,40.64675521850586,2,N,-73.98587799072266,40.75038528442384,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
2,2016-03-10 09:26:41,2016-03-10 09:43:58,1,1.74,-73.98737335205078,40.72193145751953,1,N,-74.0068817138672,40.72875595092773,1,12.5,0.0,0.5,3.32,0.0,0.3,16.62
2,2016-03-10 09:26:46,2016-03-10 09:46:53,3,7.24,-73.95589447021484,40.7641716003418,1,N,-74.01346588134764,40.71459579467773,2,23.5,0.0,0.5,0.0,0.0,0.3,24.3
2,2016-03-10 09:27:35,2016-03-10 09:52:48,1,2.58,-73.9597930908203,40.77370071411133,1,N,-73.97843170166014,40.74253845214844,1,16.5,0.0,0.5,2.0,0.0,0.3,19.3
2,2016-03-10 09:27:36,2016-03-10 09:30:07,2,0.74,-73.95285797119139,40.77195358276367,1,N,-73.94432830810547,40.776470184326165,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2016-03-10 09:27:52,2016-03-10 09:46:45,1,2.02,-73.9766082763672,40.7646598815918,1,N,-73.98489379882812,40.74208831787109,1,13.0,0.0,0.5,1.0,0.0,0.3,14.8
2,2016-03-10 09:28:12,2016-03-10 09:51:02,5,2.65,-74.00102996826173,40.7273826599121,1,N,-73.97531890869139,40.7497673034668,1,15.5,0.0,0.5,1.5,0.0,0.3,17.8
2,2016-03-10 09:28:45,2016-03-10 09:37:42,2,0.99,-73.99147033691406,40.72711181640625,1,N,-74.00257873535155,40.73326873779297,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-03-10 09:28:55,2016-03-10 09:48:01,6,0.78,-73.97208404541014,40.749271392822266,1,N,-73.98321533203125,40.748573303222656,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
2,2016-03-10 09:29:07,2016-03-10 09:34:10,1,0.92,-73.95506286621092,40.78282928466797,1,N,-73.96147155761719,40.771728515625,1,5.5,0.0,0.5,0.75,0.0,0.3,7.05
2,2016-03-10 09:29:21,2016-03-10 09:44:16,3,2.22,-73.98148345947266,40.7649803161621,1,N,-74.00444793701173,40.741729736328125,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
2,2016-03-10 09:29:31,2016-03-10 10:00:33,1,3.64,-73.95706939697266,40.80482864379882,1,N,-73.96334838867188,40.764190673828125,2,20.0,0.0,0.5,0.0,0.0,0.3,20.8
2,2016-03-10 09:30:26,2016-03-10 09:41:36,5,2.09,-73.94920349121094,40.771671295166016,1,N,-73.97212982177734,40.75908660888672,1,10.0,0.0,0.5,2.0,0.0,0.3,12.8
2,2016-03-10 09:31:04,2016-03-10 09:57:10,5,3.57,-73.94181823730467,40.7984504699707,1,N,-73.97666168212889,40.75807571411133,1,18.0,0.0,0.5,2.0,0.0,0.3,20.8
2,2016-03-10 09:31:04,2016-03-10 09:44:35,1,1.22,-73.95005798339844,40.795722961425774,1,N,-73.94580841064453,40.78556442260742,1,9.5,0.0,0.5,1.5,0.0,0.3,11.8
2,2016-03-10 09:33:52,2016-03-10 09:55:44,2,1.57,-73.96125030517578,40.77006149291992,1,N,-73.97756195068358,40.75762176513672,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
2,2016-03-10 09:34:49,2016-03-10 09:47:24,1,2.5,-73.95255279541014,40.78060150146485,1,N,-73.98230743408203,40.772491455078125,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2016-03-10 09:35:58,2016-03-10 09:42:52,5,1.67,-73.9599380493164,40.80086517333984,1,N,-73.97553253173827,40.782020568847656,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2016-03-10 09:36:35,2016-03-10 09:54:08,1,0.98,-73.99483489990233,40.7603645324707,1,N,-73.9793930053711,40.75436019897461,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
2,2016-03-10 09:37:00,2016-03-10 09:49:37,1,1.32,-73.95694732666014,40.7682991027832,1,N,-73.97132110595702,40.76034927368164,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2016-03-10 09:37:37,2016-03-10 09:48:05,3,2.0,-73.97103881835938,40.751461029052734,1,N,-73.98914337158203,40.72652053833008,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2016-03-10 09:38:11,2016-03-10 10:34:10,1,16.9,-73.78996276855469,40.64664459228516,2,N,-73.98764038085938,40.75485610961913,1,52.0,0.0,0.5,14.58,5.54,0.3,72.92
2,2016-03-10 09:38:30,2016-03-10 10:04:29,1,2.39,-73.98148345947266,40.78050994873047,1,N,-73.9789810180664,40.75114822387695,1,16.5,0.0,0.5,4.32,0.0,0.3,21.62
2,2016-03-10 09:40:00,2016-03-10 10:00:11,3,5.85,0.0,0.0,1,N,0.0,0.0,2,21.0,0.0,0.5,0.0,0.0,0.3,21.8
2,2016-03-10 09:40:41,2016-03-10 09:48:05,1,1.12,-73.95677947998048,40.78415298461913,1,N,-73.96337127685547,40.772560119628906,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-03-10 09:41:44,2016-03-10 10:06:05,1,4.17,-73.9505157470703,40.77524185180664,1,N,-73.98822784423827,40.737640380859375,1,19.5,0.0,0.5,3.0,0.0,0.3,23.3
2,2016-03-10 09:42:59,2016-03-10 10:01:28,5,3.75,-73.99330139160156,40.767871856689446,1,N,-74.0098876953125,40.72137069702149,1,15.5,0.0,0.5,2.44,0.0,0.3,18.74
2,2016-03-10 09:43:15,2016-03-10 09:51:49,2,1.03,-73.98181915283203,40.74061965942384,1,N,-73.9725570678711,40.75334930419922,1,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-03-10 09:43:19,2016-03-10 09:56:37,1,1.59,-73.97644805908203,40.79074096679688,1,N,-73.95587921142578,40.7794303894043,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2016-03-10 09:43:32,2016-03-10 09:56:34,2,1.33,-74.00090026855469,40.74089050292969,1,N,-73.98419189453125,40.74641036987305,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2016-03-10 09:43:52,2016-03-10 09:58:50,1,2.27,-73.98658752441406,40.76255035400391,1,N,-73.98658752441406,40.76255035400391,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
2,2016-03-10 09:43:57,2016-03-10 09:57:33,1,0.93,-73.96939849853516,40.76320266723633,1,N,-73.97394561767578,40.7520637512207,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2016-03-10 09:44:11,2016-03-10 09:52:37,6,1.37,-73.98222351074217,40.778926849365234,1,N,-73.97280883789062,40.79499053955078,1,7.5,0.0,0.5,2.08,0.0,0.3,10.38
2,2016-03-10 09:44:18,2016-03-10 10:01:51,1,1.72,-73.97799682617188,40.753055572509766,1,N,-73.96765899658203,40.76083755493164,1,12.0,0.0,0.5,3.84,0.0,0.3,16.64
2,2016-03-10 09:46:46,2016-03-10 09:59:45,6,1.85,-73.97542572021484,40.78702163696289,1,N,-73.98624420166014,40.767288208007805,1,10.5,0.0,0.5,2.82,0.0,0.3,14.12
2,2016-03-10 09:46:49,2016-03-10 10:18:48,1,10.47,-73.97899627685547,40.76180648803711,1,N,-73.87284851074217,40.7743034362793,1,34.5,0.0,0.5,8.17,5.54,0.3,49.01
2,2016-03-10 09:47:20,2016-03-10 10:19:54,1,10.72,-73.98212432861328,40.76235580444336,1,N,-73.87238311767578,40.77450180053711,1,35.5,0.0,0.5,8.37,5.54,0.3,50.21
2,2016-03-10 09:48:11,2016-03-10 09:54:07,3,1.2,-73.95382690429686,40.78779983520508,1,N,-73.97017669677734,40.79676055908203,1,6.5,0.0,0.5,2.19,0.0,0.3,9.49
2,2016-03-10 09:50:00,2016-03-10 10:13:02,1,2.72,-73.94992065429686,40.77180099487305,1,N,-73.97976684570312,40.75509262084961,1,16.0,0.0,0.5,2.5,0.0,0.3,19.3
2,2016-03-10 09:50:19,2016-03-10 10:13:49,2,2.54,-73.95455169677734,40.774089813232415,1,N,-73.979736328125,40.749370574951165,1,15.5,0.0,0.5,3.26,0.0,0.3,19.56
2,2016-03-10 09:52:03,2016-03-10 10:07:07,1,2.04,-73.9625701904297,40.7588996887207,1,N,-73.98182678222656,40.77625274658203,1,11.5,0.0,0.5,2.5,0.0,0.3,14.8
2,2016-03-10 09:52:25,2016-03-10 09:58:53,5,0.7,-73.99468994140625,40.734573364257805,1,N,-73.99646759033203,40.72679901123047,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2016-03-10 09:53:45,2016-03-10 10:01:32,1,1.01,-73.9874267578125,40.719970703125,1,N,-73.98605346679686,40.72932815551758,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2016-03-10 09:54:33,2016-03-10 09:59:08,1,0.81,-74.00191497802734,40.73772811889648,1,N,-74.00616455078125,40.74488830566406,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-03-10 09:55:03,2016-03-10 10:24:40,1,7.89,-73.9685287475586,40.75917053222656,1,N,-73.86499786376953,40.77051162719727,1,28.5,0.0,0.5,5.86,0.0,0.3,35.16
2,2016-03-10 09:55:04,2016-03-10 10:08:55,5,1.44,-73.97400665283203,40.75144958496094,1,N,-73.9832534790039,40.739700317382805,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2016-03-10 09:56:08,2016-03-10 10:07:56,1,2.25,-73.96511840820312,40.75543975830078,1,N,-73.96349334716798,40.78234100341797,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2016-03-10 09:56:40,2016-03-10 10:23:25,1,12.12,-73.9892349243164,40.73719024658203,1,N,-73.87059020996092,40.77392959594727,2,36.5,0.0,0.5,0.0,5.54,0.3,42.84
2,2016-03-10 09:57:06,2016-03-10 10:07:43,1,0.72,-74.00467681884764,40.74066162109375,1,N,-73.99709320068358,40.74713134765625,1,8.0,0.0,0.5,2.2,0.0,0.3,11.0
2,2016-03-10 09:57:12,2016-03-10 10:13:44,5,1.85,-73.98139190673827,40.74713897705078,1,N,-73.96469116210938,40.769718170166016,1,12.0,0.0,0.5,3.2,0.0,0.3,16.0
2,2016-03-10 09:57:52,2016-03-10 10:16:33,1,1.74,-73.98577880859375,40.75943756103516,1,N,-73.98189544677734,40.746543884277344,1,12.5,0.0,0.5,0.0,0.0,0.3,13.3
2,2016-03-10 09:58:00,2016-03-10 10:08:22,1,1.42,-73.99549865722656,40.728065490722656,1,N,-74.00888061523438,40.730411529541016,1,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2016-03-10 09:58:03,2016-03-10 10:18:15,1,2.43,-73.98726654052734,40.741798400878906,1,N,-73.96430969238281,40.77347946166992,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8
2,2016-03-10 09:58:30,2016-03-10 10:13:25,6,1.31,-73.98273468017578,40.7451400756836,1,N,-73.97301483154298,40.760566711425774,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2016-03-10 09:58:59,2016-03-10 10:08:05,1,1.24,-73.95276641845702,40.78634262084961,1,N,-73.96380615234375,40.770790100097656,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-03-10 10:00:46,2016-03-10 10:28:07,1,9.95,-73.98976135253906,40.74700927734375,1,N,-73.86566162109375,40.77096176147461,1,30.5,0.0,0.5,7.37,5.54,0.3,44.21
2,2016-03-10 10:01:35,2016-03-10 10:10:57,1,1.47,-73.9671173095703,40.68180847167969,1,N,-73.98504638671875,40.677391052246094,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-03-10 10:01:40,2016-03-10 10:18:48,1,1.81,-73.99376678466798,40.75147247314453,1,N,-73.96832275390625,40.75092315673828,1,12.0,0.0,0.5,3.2,0.0,0.3,16.0
2,2016-03-10 10:02:14,2016-03-10 10:20:47,1,2.88,-74.00515747070312,40.7202606201172,1,N,-73.98224639892578,40.75521087646485,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
2,2016-03-10 10:02:43,2016-03-10 10:12:04,3,1.48,-73.98656463623048,40.76675796508789,1,N,-74.0037384033203,40.75917816162109,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2016-03-10 10:03:24,2016-03-10 10:28:14,1,3.27,-73.99150848388672,40.7652587890625,1,N,-73.99173736572266,40.73524856567384,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3
2,2016-03-10 10:04:11,2016-03-10 10:09:29,1,1.13,-74.00438690185547,40.72493743896485,1,N,-74.0025863647461,40.7387580871582,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-03-10 10:04:16,2016-03-10 10:10:19,1,2.03,-73.96334838867188,40.7986717224121,1,N,-73.98368835449217,40.778568267822266,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2016-03-10 10:04:36,2016-03-10 10:32:30,2,3.4,-73.99762725830078,40.75617980957031,1,N,-73.99639892578125,40.72943115234375,1,18.5,0.0,0.5,4.4,0.0,0.3,23.7
2,2016-03-10 10:04:55,2016-03-10 10:07:42,2,0.44,-73.95523071289062,40.71036529541016,1,N,-73.94718933105469,40.7113151550293,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2016-03-10 10:04:58,2016-03-10 10:18:54,2,1.68,-73.99369812011719,40.735931396484375,1,N,-74.0043716430664,40.751079559326165,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2016-03-10 10:05:49,2016-03-10 10:23:57,1,2.37,-73.99653625488281,40.725749969482415,1,N,-73.9822006225586,40.74594879150391,1,12.5,0.0,0.5,3.99,0.0,0.3,17.29
2,2016-03-10 10:05:57,2016-03-10 10:20:00,1,1.8,-73.98512268066406,40.779090881347656,1,N,-73.996337890625,40.756641387939446,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,2016-03-10 10:06:50,2016-03-10 10:24:15,1,3.44,-73.95858001708984,40.77246856689453,1,N,-73.96017456054686,40.80799865722656,1,14.5,0.0,0.5,2.0,0.0,0.3,17.3
2,2016-03-10 10:07:03,2016-03-10 10:16:02,2,2.18,-73.9552230834961,40.76504898071289,1,N,-73.97151947021484,40.74660873413086,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5
2,2016-03-10 10:07:29,2016-03-10 10:34:44,1,4.25,-73.9915313720703,40.74985122680664,1,N,-73.95184326171875,40.77555084228516,1,19.0,0.0,0.5,2.0,0.0,0.3,21.8
2,2016-03-10 10:07:42,2016-03-10 10:13:54,1,1.0,-73.96131134033203,40.75653076171875,1,N,-73.97496795654298,40.75345993041992,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-03-10 10:08:52,2016-03-10 10:29:49,1,4.23,-73.98131561279298,40.7739372253418,1,N,-73.93228912353516,40.7947654724121,1,17.0,0.0,0.5,4.45,0.0,0.3,22.25
2,2016-03-10 10:08:53,2016-03-10 10:18:13,1,1.06,-73.97392272949219,40.764739990234375,1,N,-73.982666015625,40.75091171264648,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-03-10 10:09:40,2016-03-10 10:15:39,6,0.58,-73.95455169677734,40.77000045776367,1,N,-73.95404052734375,40.76313018798828,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-03-10 10:09:44,2016-03-10 10:15:34,1,0.71,-73.98628234863281,40.751708984375,1,N,-73.97985076904298,40.76107025146485,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
2,2016-03-10 10:10:03,2016-03-10 11:33:33,1,2.46,-74.00279998779298,40.76055145263672,1,N,-73.96697235107422,40.76197814941406,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8
2,2016-03-10 10:10:26,2016-03-10 10:27:09,1,6.92,-73.95086669921875,40.77483367919922,1,N,-74.00736999511719,40.71009826660156,1,21.0,0.0,0.5,4.36,0.0,0.3,26.16
2,2016-03-10 10:11:22,2016-03-10 10:27:09,1,0.79,-74.00492095947266,40.73752975463867,1,N,-73.99562072753906,40.742988586425774,1,10.5,0.0,0.5,2.0,0.0,0.3,13.3
2,2016-03-10 10:11:39,2016-03-10 10:13:11,1,0.19,-73.97920989990233,40.75561141967773,1,N,-73.98148345947266,40.75286102294922,2,3.0,0.0,0.5,0.0,0.0,0.3,3.8
2,2016-03-10 10:13:03,2016-03-10 10:20:56,2,2.35,-73.96326446533203,40.76264572143555,1,N,-73.97599029541014,40.73754119873047,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2016-03-10 10:13:35,2016-03-10 10:22:43,1,0.82,-73.9784164428711,40.75202941894531,1,N,-73.97032165527342,40.7602996826172,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-03-10 10:13:37,2016-03-10 10:22:41,2,0.79,-73.9783706665039,40.75217056274414,1,N,-73.98780059814453,40.75128173828125,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-03-10 10:13:58,2016-03-10 10:30:23,1,0.75,-73.98029327392578,40.74538040161133,1,N,-73.98069763183594,40.75104522705078,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2016-03-10 10:16:16,2016-03-10 10:52:11,1,15.74,-73.98139953613281,40.75360107421875,2,N,-73.80304718017578,40.64802932739258,1,52.0,0.0,0.5,8.0,5.54,0.3,66.34
2,2016-03-10 10:18:11,2016-03-10 10:25:43,1,0.0,-73.99211883544923,40.725341796875,1,N,-73.99340057373048,40.73591995239258,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2016-03-10 10:18:37,2016-03-10 10:23:28,1,0.69,-73.95834350585938,40.76962661743164,1,N,-73.96173858642578,40.77686309814453,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-03-10 10:18:59,2016-03-10 10:38:49,3,4.57,-73.95925903320312,40.76252365112305,1,N,-73.9952621459961,40.72523880004882,1,19.0,0.0,0.5,2.0,0.0,0.3,21.8
2,2016-03-10 10:19:06,2016-03-10 10:24:01,1,0.41,-73.98267364501953,40.76730728149414,1,N,-73.98621368408203,40.76960754394531,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-03-10 10:20:56,2016-03-10 10:53:48,2,3.16,-73.98529815673827,40.76879119873047,1,N,-73.978759765625,40.73699188232422,1,21.0,0.0,0.5,5.45,0.0,0.3,27.25
2,2016-03-10 10:21:16,2016-03-10 10:32:04,6,1.34,-73.97926330566406,40.7670783996582,1,N,-73.97818756103516,40.75318908691406,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2016-03-10 10:22:16,2016-03-10 10:48:06,1,3.03,-73.98436737060547,40.72898864746094,1,N,-73.97136688232422,40.7635612487793,1,17.5,0.0,0.5,3.7,0.0,0.3,22.0
2,2016-03-10 10:23:07,2016-03-10 10:50:36,1,6.83,-73.78177642822266,40.6447868347168,1,N,-73.78631591796875,40.71056365966797,2,25.0,0.0,0.5,0.0,0.0,0.3,25.8
2,2016-03-10 10:24:03,2016-03-10 10:33:38,2,0.51,-73.97506713867188,40.75592041015625,1,N,-73.98136901855469,40.759239196777344,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-03-10 10:24:08,2016-03-10 10:42:15,1,2.99,-73.98229217529298,40.7683982849121,1,N,-73.943359375,40.75144577026367,1,14.5,0.0,0.5,1.5,0.0,0.3,16.8
2,2016-03-10 10:24:29,2016-03-10 10:40:13,1,2.36,-73.94674682617188,40.77999877929688,1,N,-73.9704818725586,40.764892578125,1,12.0,0.0,0.5,3.84,0.0,0.3,16.64
2,2016-03-10 10:25:04,2016-03-10 10:42:39,1,4.19,-73.98942565917967,40.75626754760742,1,N,-74.01402282714845,40.71393203735352,1,16.0,0.0,0.5,3.36,0.0,0.3,20.16
2,2016-03-10 10:26:40,2016-03-10 10:39:53,2,2.0,-73.99823760986328,40.72018051147461,1,N,-73.97675323486328,40.73920822143555,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2016-03-10 10:26:54,2016-03-10 10:49:32,1,6.77,-73.95664978027344,40.76695251464844,1,N,-73.94706726074217,40.83705139160156,2,23.5,0.0,0.5,0.0,0.0,0.3,24.3
2,2016-03-10 10:28:43,2016-03-10 11:23:44,1,9.86,-73.8635482788086,40.76966857910156,1,N,-73.9771957397461,40.76270294189453,2,42.5,0.0,0.5,0.0,0.0,0.3,43.3
2,2016-03-10 10:28:48,2016-03-10 10:47:52,1,2.06,-73.98895263671875,40.74555587768555,1,N,-73.99775695800781,40.72168350219727,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
2,2016-03-10 10:29:38,2016-03-10 10:37:29,2,0.0,-73.9669418334961,40.79386901855469,1,N,-73.96054077148438,40.80765151977539,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
2,2016-03-10 10:29:43,2016-03-10 10:51:50,1,5.63,-74.00767517089844,40.70494842529297,1,N,-73.9737548828125,40.760215759277344,1,20.5,0.0,0.5,4.26,0.0,0.3,25.56
2,2016-03-10 10:30:06,2016-03-10 10:59:36,1,2.65,-73.98942565917967,40.74176788330078,1,N,-74.00971221923827,40.711231231689446,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8
2,2016-03-10 10:30:33,2016-03-10 10:40:49,1,0.87,-73.99291229248048,40.74837112426758,1,N,-73.98168182373048,40.74658966064453,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2016-03-10 10:33:36,2016-03-10 10:47:00,5,1.35,-74.00224304199219,40.746978759765625,1,N,-73.97898864746092,40.7368392944336,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2016-03-10 10:33:39,2016-03-10 10:43:28,1,1.19,-73.9573745727539,40.7827033996582,1,N,-73.95708465576173,40.76993942260742,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2016-03-10 10:33:41,2016-03-10 10:43:00,1,1.42,-73.96979522705078,40.7846908569336,1,N,-73.96292114257811,40.77056121826172,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2016-03-10 10:35:23,2016-03-10 10:46:52,1,1.08,-74.0082778930664,40.73064422607422,1,N,-74.0107879638672,40.7173080444336,1,8.5,0.0,0.5,2.79,0.0,0.3,12.09
2,2016-03-10 10:36:27,2016-03-10 10:50:46,1,1.33,-74.00154876708984,40.74647521972656,1,N,-73.98349761962889,40.74608612060546,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,2016-03-10 10:36:45,2016-03-10 11:03:59,1,2.84,-73.96964263916014,40.75260162353516,1,N,-73.98310852050781,40.77762985229492,1,18.0,0.0,0.5,3.76,0.0,0.3,22.56
2,2016-03-10 10:37:31,2016-03-10 10:42:55,1,0.41,-74.00489807128906,40.74069595336913,1,N,-73.99859619140625,40.739864349365234,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
2,2016-03-10 10:37:48,2016-03-10 10:46:39,1,0.62,-73.979736328125,40.75345993041992,1,N,-73.98950958251953,40.7579345703125,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
2,2016-03-10 10:38:20,2016-03-10 10:52:36,5,1.01,-73.98394775390625,40.768211364746094,1,N,-73.9763412475586,40.76000213623047,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2016-03-10 10:38:24,2016-03-10 10:48:08,1,1.05,-73.98712921142578,40.75070190429688,1,N,-73.9755630493164,40.7556266784668,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2016-03-10 10:40:12,2016-03-10 10:52:14,1,0.66,-73.97856903076173,40.745220184326165,1,N,-73.97843933105469,40.752140045166016,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2016-03-10 10:40:19,2016-03-10 10:51:48,1,0.7,-73.98117065429686,40.74452209472656,1,N,-73.98802185058595,40.75041198730469,1,8.5,0.0,0.5,2.32,0.0,0.3,11.62
2,2016-03-10 10:41:00,2016-03-10 11:00:07,1,2.16,-73.98230743408203,40.7774543762207,1,N,-73.98362731933594,40.75672149658203,1,13.0,0.0,0.5,1.0,0.0,0.3,14.8
